I
1050 Generated by WorldEditor

1      3 1 0 VTBS Bangkok Suvarnabhumi Intl
1302 city Bangkok
1300  13.70377063  100.75796244 -76.70 tie_down jets 114
1301 E general_aviation 
1300  13.69209127  100.75705460 -256.56 tie_down jets 115
1301 E general_aviation 
1300  13.69277684  100.75723266 -256.56 tie_down jets 116
1301 E general_aviation 
1300  13.69351690  100.75737850 -256.56 tie_down jets 117
1301 E general_aviation 
1300  13.69416169  100.75753683 -256.56 tie_down jets 118
1301 E general_aviation 
1300  13.69607874  100.75803013 104.65 tie_down jets 119
1301 E general_aviation 
1300  13.69675758  100.75824987 105.06 tie_down jets 120
1301 E general_aviation 
1300  13.69731138  100.75844159 110.00 tie_down jets 121
1301 E general_aviation 
1300  13.69788633  100.75857165 105.68 tie_down jets 122
1301 E general_aviation 
1300  13.69842441  100.75875344 110.00 tie_down jets 123
1301 E general_aviation 
1300  13.70029859  100.75912278 105.29 tie_down jets 124
1301 E general_aviation 
1300  13.70088010  100.75928590 106.36 tie_down jets 125
1301 E general_aviation 
1300  13.70150269  100.75946570 104.16 tie_down jets 126
1301 E general_aviation 
1300  13.70208275  100.75962726 102.52 tie_down jets 127
1301 E general_aviation 
1300  13.70268431  100.75979186 104.64 tie_down jets 128
1301 E general_aviation 
1300  13.70328216  100.75996274 -256.56 tie_down jets 129
1301 E general_aviation 
1300  13.70445193  100.76010103 195.64 tie_down jets|turboprops 130
1301 E general_aviation 
1300  13.70486236  100.75848303 193.13 tie_down jets|turboprops 131
1301 E general_aviation 
1300  13.70494229  100.75781651 193.13 tie_down jets|turboprops 132
1301 E general_aviation 
1300  13.70509335  100.75716888 197.76 tie_down jets|turboprops 133
1301 E general_aviation 
1300  13.70525087  100.75653053 193.57 tie_down jets|turboprops 134
1301 E general_aviation 
1300  13.68706082  100.75575586 104.80 gate jets|turboprops 201
1301 E airline 
1300  13.68639640  100.75557298 104.42 gate jets|turboprops 202
1301 E airline 
1300  13.68568935  100.75537655 103.13 gate jets|turboprops 203
1301 E airline 
1300  13.68698457  100.74973375 -74.47 gate jets|turboprops 304
1301 E airline 
1300  13.68771367  100.74977534 -79.16 gate jets|turboprops 303
1301 E airline 
1300  13.68836041  100.74993173 290.35 gate jets|turboprops 302
1301 E airline 
1300  13.68897074  100.75018748 286.22 gate jets|turboprops 301
1301 E airline 
1300  13.68722015  100.74867172 105.12 gate jets|turboprops 308
1301 E airline 
1300  13.68792913  100.74891235 104.26 gate jets|turboprops 307
1301 E airline 
1300  13.68862638  100.74899711 103.12 gate jets|turboprops 306
1301 E airline 
1300  13.68911145  100.74922488 106.27 gate jets|turboprops 305
1301 E airline 
1300  13.69711143  100.74526834 280.00 tie_down jets|turboprops 505
1301 E general_aviation 
1300  13.68873211  100.74301160 286.39 tie_down jets|turboprops 403
1301 E general_aviation 
1300  13.68945907  100.74322003 284.04 tie_down jets|turboprops 402
1301 E general_aviation 
1300  13.69015265  100.74338745 -75.33 tie_down jets|turboprops 401
1301 E general_aviation 
1300  13.69697031  100.74744787 104.37 tie_down jets|turboprops 501
1301 E general_aviation 
1300  13.69498024  100.74474202 280.00 tie_down jets|turboprops 502
1301 E general_aviation 
1300  13.69569781  100.74490924 280.00 tie_down jets|turboprops 503
1301 E general_aviation 
1300  13.69642063  100.74509430 280.00 tie_down jets|turboprops 504
1301 E general_aviation 
1300  13.71287569  100.74934063 108.00 tie_down jets|turboprops 525
1301 E general_aviation 
1300  13.71219414  100.74918673 108.00 tie_down jets|turboprops 524
1301 E general_aviation 
1300  13.71150884  100.74901612 108.00 tie_down jets|turboprops 523
1301 E general_aviation 
1300  13.71081993  100.74884047 110.00 tie_down jets|turboprops 522
1301 E general_aviation 
1300  13.71006620  100.74863265 108.00 tie_down jets|turboprops 521
1301 E general_aviation 
1300  13.70928372  100.74843265 110.00 tie_down jets|turboprops 520
1301 E general_aviation 
1300  13.70852496  100.74826722 110.00 tie_down jets|turboprops 519
1301 E general_aviation 
1300  13.70776619  100.74807100 110.00 tie_down jets|turboprops 518
1301 E general_aviation 
1300  13.70705602  100.74784786 110.00 tie_down jets|turboprops 517
1301 E general_aviation 
1300  13.70627618  100.74767218 110.00 tie_down jets|turboprops 516
1301 E general_aviation 
1300  13.70548341  100.74745236 110.00 tie_down jets|turboprops 515
1301 E general_aviation 
1300  13.70476478  100.74727462 110.00 tie_down jets|turboprops 514
1301 E general_aviation 
1300  13.70405461  100.74708610 110.00 tie_down jets|turboprops 513
1301 E general_aviation 
1300  13.70328463  100.74690528 110.00 tie_down jets|turboprops 512
1301 E general_aviation 
1300  13.70255203  100.74670907 110.00 tie_down jets|turboprops 511
1301 E general_aviation 
1300  13.70176710  100.74650517 110.00 tie_down jets|turboprops 510
1301 E general_aviation 
1300  13.70099339  100.74630896 110.00 tie_down jets|turboprops 509
1301 E general_aviation 
1300  13.70027908  100.74614419 110.00 tie_down jets|turboprops 508
1301 E general_aviation 
1300  13.69952445  100.74595502 110.00 tie_down jets|turboprops 507
1301 E general_aviation 
1300  13.69872732  100.74577903 110.00 tie_down jets|turboprops 506
1301 E general_aviation 
1300  13.70475005  100.76299678 287.35 misc jets|turboprops Engine Run-up Apron
1301 E none 
18  13.66760367  100.75985106 1 BCN
19  13.69104511  100.75981697 0 New Windsock 1
19  13.65713957  100.75100642 0 New Windsock 2
19  13.67129465  100.73550804 0 New Windsock 3
19  13.70247155  100.74372433 0 New Windsock 4
50 12780 SUVARNABHUMI AIRPORT
53 12165 GND
53 12175 GND
53 12195 GND
54 11820 TWR
54 11900 TWR
55 12470 SUVARNABHUMI ARR
55 12235 BANGKOK APP CTL
55 12435 BANGKOK APP CTL
1200 
1201  13.69092801  100.74466876 both 0 Dep01L_stop
1201  13.69006238  100.74841108 both 1 Dep01L_stop
1201  13.68699261  100.74766240 both 2 Dep01L_start
1201  13.69020613  100.74774783 both 3 Dep01L_stop
1201  13.68918449  100.75210259 both 4 Dep01L_stop
1201  13.68552266  100.75113364 both 5 Dep01L_stop(split)
1201  13.69085493  100.75783975 both 6 Dep01L_stop(split)
1201  13.69534152  100.75682627 both 7 Dep01L_start
1201  13.69956878  100.75796388 both 8 Dep01L_start
1201  13.68346889  100.75380822 both 9 Dep01L_stop(split)
1201  13.68604358  100.74336346 both 10 Dep01L_stop(split)(split)(split)(split)
1201  13.68403208  100.75707445 both 11 Dep01L_stop
1201  13.69152838  100.75902000 both 12 Dep01L_stop
1201  13.69061802  100.75876789 both 13 Dep01L_stop(split)
1201  13.69194098  100.75910008 both 14 Dep01L_stop
1201  13.69908233  100.75994283 both 15 Dep01L_stop(split)
1201  13.67085893  100.73515603 both 16 Dep01L_stop
1201  13.67064055  100.73605914 both 17 Dep01L_stop
1201  13.68427413  100.73974982 both 18 Dep01L_stop
1201  13.68471424  100.74097274 both 19 Dep01L_stop
1201  13.68778590  100.74175455 both 20 Dep01L_stop(split)(split)
1201  13.68647731  100.74144284 both 21 Dep01L_stop(split)
1201  13.71332936  100.74840070 both 22 Dep01L_start
1201  13.70267745  100.74564908 both 23 Dep01L_start(split)
1201  13.69158730  100.76032748 both 24 Dep19R_stop
1201  13.69217585  100.75814465 both 25 Dep19R_stop
1201  13.70301573  100.74338202 both 26 Dep19L_stop
1201  13.70291860  100.74461407 both 27 Dep19L_stop
1201  13.69160894  100.74165367 both 28 Dep19L_stop(split)
1201  13.69649688  100.74289636 both 29 Dep19L_stop(split)(split)
1201  13.68936691  100.75134481 both 30 Arr19L_stop
1201  13.68974728  100.74981902 both 31 Arr19L_stop
1201  13.68730721  100.74367498 both 32 Arr19L_stop
1201  13.67428225  100.75526387 both 33 Arr19L_stop
1201  13.67478646  100.75582350 both 34 Arr19L_start
1201  13.68337870  100.75588209 both 35 Arr19L_stop
1201  13.67076375  100.75434646 both 36 Arr19L_stop
1201  13.67120626  100.75497053 both 37 Arr19L_start
1201  13.66636463  100.75292426 both 38 Arr19L_stop
1201  13.66692864  100.75387421 both 39 Arr19L_start
1201  13.65755394  100.75142863 both 40 Arr19L_start
1201  13.68285024  100.75617263 both 41 Arr19L_stop
1201  13.68294059  100.75579383 both 42 Arr19L_stop(split)
1201  13.68417935  100.75077947 both 43 Arr19L_stop(split)
1201  13.68488439  100.75096931 both 44 Arr19L_stop(split)(split)
1201  13.68524424  100.74644402 both 45 Arr19L_stop(split)
1201  13.65709373  100.74998439 both 46 Arr19L_stop
1201  13.65788951  100.75000440 both 47 Arr19L_stop(split)
1201  13.66683031  100.75257550 both 48 Arr19L_stop(split)(split)
1201  13.67110792  100.75370553 both 49 Arr19L_stop(split)(split)(split)
1201  13.67650039  100.75411028 both 50 Arr19L_stop(split)(split)(split)(split)
1201  13.67440836  100.75454530 both 51 Arr19L_stop(split)(split)(split)(split)
1201  13.67535140  100.75481300 both 52 Arr19L_stop(split)(split)(split)(split)(split)
1201  13.67677969  100.75516053 both 53 Arr19L_stop(split)(split)(split)(split)(split)
1201  13.68071409  100.75616095 both 54 Arr19L_stop(split)(split)(split)(split)(split)
1201  13.65658879  100.75109454 both 55 Arr19L_start
1201  13.67161662  100.73645913 both 56 Arr19R
1201  13.67188869  100.73542483 both 57 Arr19R
1201  13.67802687  100.73810432 both 58 Arr19R
1201  13.67933638  100.73731949 both 59 Arr19R
1201  13.68148009  100.73901763 both 60 Arr19R
1201  13.68293290  100.73821224 both 61 Arr19R
1201  13.68804691  100.73957262 both 62 Arr19L_start
1201  13.69881998  100.74225844 both 63 1LDep_start
1201  13.69537210  100.74148601 both 64 1LDep_start
1201  13.68474337  100.75413339 both 65 1LDep_stop
1201  13.68831901  100.75504248 both 66 1LDep_stop
1201  13.70625619  100.75657867 both 67 1LDep_stop
1201  13.70500355  100.76149761 both 68 1LDep_stop
1201  13.70547890  100.75956245 both 69 1LDep_stop
1201  13.69138369  100.75577143 both 70 1LDep_stop
1201  13.69461726  100.75970642 both 71 1LDep_stop
1201  13.69482221  100.75881876 both 72 1LDep_stop
1201  13.68426380  100.75613501 both 73 1LDep_stop
1201  13.68783640  100.75705802 both 74 1LDep_stop(split)
1201  13.68647862  100.74724900 both 75 1LDep_stop(split)
1201  13.68570222  100.75043574 both 76 1LDep_stop(split)(split)
1201  13.70829185  100.74707932 both 77 1LDep_stop
1201  13.70144721  100.74531661 both 78 1LDep_stop(split)
1201  13.69822127  100.74448990 both 79 1LDep_stop(split)
1201  13.69439662  100.74350098 both 80 1LDep_stop(split)(split)
1201  13.69142537  100.74273050 both 81 1LDep_stop(split)
1201  13.70810131  100.74596152 both 82 1LDep_stop
1201  13.68617888  100.74022953 both 83 1LDep_stop
1201  13.68674242  100.74038977 both 84 1LDep_stop(split)
1201  13.69461556  100.74244979 both 85 1LDep_stop(split)
1201  13.69850071  100.74347730 both 86 1LDep_stop(split)(split)(split)
1201  13.70170648  100.74428969 both 87 1LDep_stop(split)(split)(split)(split)
1201  13.68497697  100.73880534 both 88 Arr19R
1201  13.70202099  100.74312158 both 89 1LDep_start
1201  13.69764752  100.74643245 both 90 1LDep_stop
1201  13.69394832  100.74542402 both 91 1LDep_stop
1201  13.69084917  100.74025153 both 92 1LDep_start(split)
1201  13.68657772  100.74677587 both 93 1LDep_stop
1201  13.68370959  100.75756381 both 94 Arr01R_stop
1201  13.68294778  100.75799829 both 95 Arr01R_start
1201  13.68136077  100.75536718 both 96 Arr01R_stop
1201  13.67951977  100.75719092 both 97 Arr01R_start
1201  13.68314466  100.75683041 both 98 Arr01R_stop
1201  13.68760825  100.75796780 both 99 Arr01R_start
1201  13.69023209  100.76014709 both 100 Arr01R_start
1201  13.67793540  100.75447664 both 101 Arr01R_stop
1201  13.69133973  100.76084003 both 102 Dep19R_start
1201  13.65632979  100.75173386 both 103 Dep19R_stop
1201  13.67087849  100.73449980 both 104 Dep19R_stop
1201  13.70326479  100.74297012 both 105 Dep19R_start
1202 90 79 oneway taxiway_E Dep01L
1202 32 10 oneway taxiway_E Dep01L
1202 4 5 oneway taxiway_E Dep01L
1202 5 44 twoway taxiway_E Dep01L
1202 65 9 oneway taxiway_E Dep01L
1202 70 6 oneway taxiway_E Dep01L
1202 6 13 oneway taxiway_E Dep01L
1202 8 15 oneway taxiway_E Dep01L
1202 7 8 oneway taxiway_E Dep01L
1202 42 9 oneway taxiway_E Dep01L
1202 9 43 oneway taxiway_E Dep01L
1202 12 13 oneway taxiway_E Dep01L
1202 14 12 oneway taxiway_E Dep01L
1202 68 15 oneway taxiway_E Dep01L
1202 15 72 oneway taxiway_E Dep01L
1202 19 18 oneway taxiway_E Dep01L
1202 20 21 oneway taxiway_E Dep01L
1202 21 19 oneway taxiway_E Dep01L
1202 14 24 oneway taxiway_E Dep19R
1204 departure 01R,19L
1204 arrival 01R,19L
1204 ils 01R,19L
1202 25 14 oneway taxiway_E Dep19R
1202 73 11 oneway taxiway_E Dep01R
1202 23 27 oneway taxiway_E Dep19L
1202 27 26 oneway taxiway_E Dep19L
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 01L,19R
1202 30 31 twoway taxiway_E Arr19L
1202 30 4 oneway taxiway_E Arr19L
1202 76 30 oneway taxiway_E Arr19L
1202 43 44 twoway taxiway_E Arr19L
1202 44 76 oneway taxiway_E Arr19L
1202 1 31 twoway taxiway_E Arr19L
1202 45 93 twoway taxiway_E Arr19L
1202 0 32 oneway taxiway_E Arr19L
1202 85 80 oneway taxiway_E Arr19L
1202 50 101 oneway taxiway_E Arr19L
1202 52 50 oneway taxiway_E Arr19L
1202 33 51 oneway taxiway_E Arr19L
1202 34 33 oneway taxiway_E Arr19L
1204 departure 01R,19L
1204 arrival 01R,19L
1202 41 42 oneway taxiway_E Arr19L
1202 43 45 oneway taxiway_E unnamed entity
1202 45 10 oneway taxiway_E unnamed entity
1202 10 21 oneway taxiway_E unnamed entity
1202 21 84 oneway taxiway_E unnamed entity
1202 35 73 oneway taxiway_E Arr19L
1202 41 35 oneway taxiway_E Arr19L
1202 36 49 oneway taxiway_E Arr19L
1202 37 36 oneway taxiway_E Arr19L
1204 departure 01R,19L
1204 arrival 01R,19L
1202 38 48 oneway taxiway_E Arr19L
1202 39 38 oneway taxiway_E Arr19L
1204 departure 01R,19L
1204 arrival 01R,19L
1202 40 47 oneway taxiway_E Arr19L
1204 departure 01R,19L
1204 arrival 01R,19L
1204 ils 01R
1202 46 47 twoway taxiway_E Arr19L
1202 47 48 twoway taxiway_E unnamed entity
1202 48 49 twoway taxiway_E unnamed entity
1202 49 51 twoway taxiway_E unnamed entity
1202 51 52 twoway taxiway_E unnamed entity
1202 52 53 twoway taxiway_E unnamed entity
1202 55 46 twoway taxiway_E Arr19L
1204 departure 01R,19L
1204 arrival 01R,19L
1204 ils 01R
1202 60 18 twoway taxiway_E Arr19L
1202 18 83 oneway taxiway_E Arr19L
1202 58 60 twoway taxiway_E Arr19R
1202 56 58 twoway taxiway_E Arr19R
1202 17 56 twoway taxiway_E Arr19R
1202 16 17 twoway taxiway_E Arr19R
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 01L,19R
1202 57 56 oneway taxiway_E Arr19R
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 19R
1202 59 58 oneway taxiway_E Arr19R
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 19R
1202 61 60 oneway taxiway_E Arr19R
1204 departure 01L,19R
1204 arrival 01L,19R
1202 62 84 oneway taxiway_E Arr19R
1204 departure 01L,19R
1204 arrival 01L,19R
1202 86 79 oneway taxiway_E 1LDep
1202 63 86 oneway taxiway_E 1LDep
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 01L
1202 64 29 oneway taxiway_E 1LDep
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 01L
1202 66 65 oneway taxiway_E 1LDep
1202 74 66 oneway taxiway_E 1LDep
1202 69 67 twoway taxiway_E 1LDep
1202 69 68 oneway taxiway_E 1LDep
1202 8 69 oneway taxiway_E 1LDep
1202 7 70 oneway taxiway_E 1LDep
1202 72 7 oneway taxiway_E 1LDep
1202 73 74 oneway taxiway_E 1LDep
1202 74 6 oneway taxiway_E 1LDep
1202 6 25 oneway taxiway_E 1LDep
1202 71 14 oneway taxiway_E 1LDep
1202 72 71 oneway taxiway_E 1LDep
1202 25 72 oneway taxiway_E 1LDep
1202 20 32 oneway taxiway_E 1LDep
1202 32 93 oneway taxiway_E 1LDep
1202 93 75 oneway taxiway_E 1LDep
1202 75 76 oneway taxiway_E 1LDep
1202 76 5 oneway taxiway_E 1LDep
1202 5 65 oneway taxiway_E 1LDep
1202 65 73 oneway taxiway_E 1LDep
1202 77 23 oneway taxiway_E 1LDep
1202 23 78 oneway taxiway_E 1LDep
1202 78 79 oneway taxiway_E 1LDep
1202 79 80 oneway taxiway_E 1LDep
1202 80 81 oneway taxiway_E 1LDep
1202 81 20 oneway taxiway_E 1LDep
1202 77 22 twoway taxiway_E 1LDep
1202 82 77 oneway taxiway_E 1LDep
1202 83 84 oneway taxiway_E 1LDep
1202 84 28 oneway taxiway_E 1LDep
1202 28 85 oneway taxiway_E 1LDep
1202 85 29 oneway taxiway_E 1LDep
1202 29 86 oneway taxiway_E 1LDep
1202 86 87 oneway taxiway_E 1LDep
1202 87 27 oneway taxiway_E 1LDep
1202 27 82 oneway taxiway_E 1LDep
1202 88 83 oneway taxiway_E 1LDep
1204 departure 19R
1204 arrival 01L
1202 87 78 oneway taxiway_E 1LDep
1202 89 87 oneway taxiway_E 1LDep
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 01L
1202 91 90 oneway taxiway_E 1LDep
1202 80 91 oneway taxiway_E 1LDep
1202 81 0 oneway taxiway_E 1LDep
1202 28 81 oneway taxiway_E 1LDep
1202 92 28 oneway taxiway_E 1LDep
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 19R
1202 3 93 oneway taxiway_E 1LDep
1202 1 3 oneway taxiway_E 1LDep
1202 75 2 oneway taxiway_E 1LDep
1202 2 1 oneway taxiway_E 1LDep
1202 94 98 oneway taxiway_E Arr01R
1202 95 94 oneway taxiway_E Arr01R
1204 departure 01R,19L
1204 arrival 01R,19L
1202 98 41 oneway taxiway_E Arr01R
1202 13 99 oneway taxiway_E Arr01R
1202 98 54 oneway taxiway_E Arr01R
1202 54 53 oneway taxiway_E Arr01R
1202 99 11 oneway taxiway_E Arr01R
1202 11 98 oneway taxiway_E Arr01R
1202 96 42 oneway taxiway_E Arr01R
1202 54 96 oneway taxiway_E Arr01R
1202 97 54 oneway taxiway_E Arr01R
1204 departure 01R,19L
1204 arrival 01R,19L
1202 99 74 oneway taxiway_E Arr01R
1202 100 13 oneway taxiway_E Arr01R
1204 departure 01R,19L
1204 arrival 01R,19L
1204 ils 01R,19L
1202 101 96 oneway taxiway_E Arr01R
1202 53 101 oneway taxiway_E Arr01R
1202 34 53 oneway taxiway_E Arr01R
1204 departure 01R,19L
1204 arrival 01R,19L
1202 102 103 twoway runway 01R/19L
1204 departure 01R,19L
1204 arrival 01R,19L
1204 ils 01R,19L
1202 105 104 twoway runway 01L/19R
1204 departure 01L,19R
1204 arrival 01L,19R
1204 ils 01L,19R
99
